Date,Close,High,Low,Open,Volume,Price,Return,LogReturn,Volatility,Weekday,Month
2001-01-24,5.068760871887207,5.068760871887207,5.068760871887207,5.068760871887207,0,5.068760871887207,0.0,0.0,0.0,2,1
2001-01-25,5.074705600738525,5.098488328322635,5.01524760137684,5.01524760137684,9849794,5.074705600738525,0.0011728169865516946,0.001172129773973631,0.016597530882212663,3,1
2001-01-26,5.074705600738525,5.074705600738525,5.074705600738525,5.074705600738525,0,5.074705600738525,0.0,0.0,0.0,4,1
2001-01-29,4.908227443695068,5.024169498947101,4.905254600750201,5.012278127167631,12111592,4.908227443695068,-0.03280548077887102,-0.03335564634243078,0.024242349862678588,0,1
2001-01-30,4.994439125061035,4.994439125061035,4.934981404010142,4.964710116985371,8011948,4.994439125061035,0.017564728276133756,0.017412251324663116,0.01204821582561138,1,1
2001-01-31,5.113353252410889,5.113353252410889,4.970655096229288,4.994438417359949,14491758,5.113353252410889,0.02380930558411798,0.02353028425977501,0.028708118632059253,2,1
2001-02-01,5.113353252410889,5.143082256274018,5.053895834885419,5.083624838748547,14299834,5.113353252410889,0.0,0.0,0.01764706363217327,3,2
2001-02-02,4.967679977416992,5.1133509081816015,4.964707137413664,5.1133509081816015,12947330,4.967679977416992,-0.028488795473931572,-0.028902477008227682,0.029940088439007594,4,2
2001-02-05,5.006330490112305,5.024167540829704,4.920117193010239,4.934981401941405,7112795,5.006330490112305,0.007780395047792377,0.0077502838580302495,0.021147940940773487,0,2
2001-02-06,4.982546329498291,5.024166102591308,4.946871648075004,5.006329056980015,8552871,4.982546329498291,-0.004750817122638695,-0.004762138124543058,0.015624916111656504,1,2
2001-02-07,4.994439125061035,5.009303333998432,4.905252691034915,4.964710116985371,7227034,4.994439125061035,0.0023868911147568728,0.0023840470149653153,0.02121208620988787,2,2
2001-02-08,5.0211944580078125,5.050922870948736,4.934980584977201,5.012275343924763,6058692,5.0211944580078125,0.005357024538055644,0.005342726721876035,0.023493970031914627,3,2
2001-02-09,4.958763599395752,5.01227533277111,4.917143231170303,5.01227533277111,9182834,4.958763599395752,-0.01243346760101982,-0.012511409895179525,0.019347026744666422,4,2
2001-02-12,5.0390305519104,5.050921914835798,4.9052509483977005,4.9052509483977005,7360118,5.0390305519104,0.016186888305066427,0.016057277422601487,0.029696944757878475,0,2
2001-02-13,5.07172966003418,5.095512966050716,4.979571046046288,5.047946944218056,23131833,5.07172966003418,0.006489166474964669,0.006468202477898484,0.02328351557439567,1,2
2001-02-14,4.964709281921387,5.065787066096144,4.934980573946526,5.024166697871108,9311935,4.964709281921387,-0.0211013569899291,-0.021327172955297583,0.026505979140057923,2,2
2001-02-15,5.009305000305176,5.053898232151831,4.96471176845852,4.9795765725414505,23396346,5.009305000305176,0.008982543760654993,0.008942440687281731,0.017964076839248683,3,2
2001-02-16,4.937952995300293,5.009302065432518,4.878495584406953,4.994437860259364,24436207,4.937952995300293,-0.014243893115020168,-0.014346311077493745,0.026812872690437455,4,2
2001-02-19,4.97659969329834,4.982545964934395,4.908223766590625,4.908223766590625,6399815,4.97659969329834,0.007826461295769471,0.007795993414772563,0.015142381822456204,0,2
2001-02-20,4.896332263946533,4.985518373607727,4.896332263946533,4.976599851171708,18292281,4.896332263946533,-0.016128970441383395,-0.016260458041712944,0.0182148810279693,1,2
2001-02-21,4.854711532592773,4.949843611732074,4.786335313823861,4.905250707848304,24855195,4.854711532592773,-0.008500389497712035,-0.008536723859188593,0.03416147996066415,2,2
2001-02-22,4.762553215026856,4.81309240005571,4.71498716625883,4.759580373866401,16942754,4.762553215026856,-0.018983273660484135,-0.019165769267005393,0.020807105160102247,3,2
2001-02-23,4.709042072296143,4.810119864781989,4.63769299022959,4.807147023250101,14590327,4.709042072296143,-0.01123580993528317,-0.011299408483946434,0.03717944997990544,4,2
2001-02-26,4.77147102355957,4.810118245564819,4.709040487104507,4.709040487104507,9637315,4.77147102355957,0.013257250690263511,0.013170142375598538,0.021464618691877733,0,2
2001-02-27,4.830929756164551,4.860658462955909,4.777417729819658,4.860658462955909,30103534,4.830929756164551,0.012461300154899213,0.012384297198839905,0.017423792065885242,1,2
2001-02-28,4.810118675231934,4.905251056228023,4.789308494554695,4.789308494554695,15903955,4.810118675231934,-0.004307883157700809,-0.004317188821107621,0.024208622561096484,2,2
2001-03-01,4.774444580078125,4.816064648855971,4.697149829376006,4.810118966902043,12549773,4.774444580078125,-0.007416468815520161,-0.007444107559749289,0.025316377760886168,3,3
2001-03-02,4.762553215026856,4.82498376469753,4.712014325098375,4.759580373866401,7153355,4.762553215026856,-0.0024906279362602035,-0.0024937347096351085,0.023974765738174288,4,3
2001-03-05,4.77147102355957,4.827955583852025,4.747688004210066,4.747688004210066,6982471,4.77147102355957,0.0018724848059601396,0.0018707338916521042,0.016906666902033227,0,3
2001-03-06,4.890388011932373,4.9052525154380895,4.786337077593205,4.801201581098923,9057622,4.890388011932373,0.024922500374756407,0.02461700034135589,0.02484476874843936,1,3
2001-03-07,4.92606258392334,4.92606258392334,4.824984493694328,4.836875860132789,7218339,4.92606258392334,0.007294834664227423,0.007268356051263311,0.0209488943148126,2,3
2001-03-08,4.955790996551514,4.988492842487951,4.932007674906614,4.946872472259976,8045476,4.955790996551514,0.006034923860934072,0.006016786642504993,0.011452773658225729,3,3
2001-03-09,4.875522613525391,4.976600392530267,4.872550067490368,4.946871981176328,10379956,4.875522613525391,-0.016196886245198328,-0.016329489597646834,0.021354388071683914,4,3
2001-03-12,4.723905086517334,4.842820185823863,4.717959405327086,4.830928823443368,27873189,4.723905086517334,-0.031097697421697545,-0.03159149510695275,0.026464996785643215,0,3
2001-03-13,4.732825756072998,4.756609081827564,4.643639317344953,4.703097041530467,12326259,4.732825756072998,0.0018884099896767648,0.0018866291851058522,0.02432785080026471,1,3
2001-03-14,4.732825756072998,4.732825756072998,4.732825756072998,4.732825756072998,0,4.732825756072998,0.0,0.0,0.0,2,3
2001-03-15,4.717959880828857,4.750661425771375,4.610936133116385,4.682285199891251,12084769,4.717959880828857,-0.0031410146940367145,-0.0031459580348088345,0.03030302060604634,3,3
2001-03-16,4.596071720123291,4.709041151753371,4.563370174564741,4.709041151753371,17088267,4.596071720123291,-0.025834929457719924,-0.026174512756403943,0.03192179718414445,4,3
2001-03-19,4.533641338348389,4.640664789869807,4.506885475468033,4.640664789869807,11708176,4.533641338348389,-0.013583422012663382,-0.013676520716726011,0.029683317920981965,0,3
2001-03-20,4.480127811431885,4.604988561266694,4.459317932376287,4.542558333899412,32409216,4.480127811431885,-0.011803652499780437,-0.011873868691242807,0.03266657168191238,1,3
2001-03-21,4.269053936004639,4.492019913761565,4.269053936004639,4.492019913761565,32359171,4.269053936004639,-0.047113360223485445,-0.04825933331972024,0.052228428382330966,2,3
2001-03-22,4.138250350952148,4.245274153420023,4.117440158941715,4.2244639614095885,30763699,4.138250350952148,-0.030639946698567067,-0.031119164072661024,0.031046958679094464,3,3
2001-03-23,4.203652858734131,4.286893313642439,4.179869829460266,4.179869829460266,14923382,4.203652858734131,0.01580438645209914,0.01568079759984153,0.02560450170669381,4,3
2001-03-26,4.370132923126221,4.408780446272615,4.236353602812466,4.2809465128501465,29702116,4.370132923126221,0.03960366614150512,0.038839550271385935,0.04070171180839966,0,3
2001-03-27,4.533641338348389,4.533641338348389,4.313648163375972,4.393915752017036,16762280,4.533641338348389,0.0374149752646884,0.03673201821239682,0.050999332036446,1,3
2001-03-28,4.521751403808594,4.587154517963478,4.459321131651617,4.533643066900681,17603399,4.521751403808594,-0.0026226014923638186,-0.0026260465362941696,0.028666557652580475,2,3
2001-03-29,4.533641338348389,4.533641338348389,4.399861728846271,4.462291977200318,17665527,4.533641338348389,0.002629497616737586,0.002626046536294114,0.030405412203077884,3,3
2001-03-30,4.593098640441895,4.625800184300751,4.483102055479736,4.5098579177461335,21245722,4.593098640441895,0.013114690302159504,0.013029437319971497,0.03183022091736531,4,3
2001-04-02,4.560397624969482,4.667421388461063,4.474184341009999,4.667421388461063,23561947,4.560397624969482,-0.0071195979081492,-0.007145063185678543,0.043189335244833274,0,4
2001-04-03,4.384998321533203,4.533642467478587,4.384998321533203,4.494994936414712,19328124,4.384998321533203,-0.0384614057502175,-0.039220575133517024,0.033898335882010265,1,4
2001-04-04,4.474183082580566,4.4920201255619086,4.254189934807605,4.361213668197196,15685021,4.474183082580566,0.020338607795904462,0.020134540634210257,0.0559049300569274,2,4
2001-04-05,4.509859561920166,4.566344147841959,4.468239480499056,4.468239480499056,25812026,4.509859561920166,0.007973853255692553,0.00794223008228548,0.021956000292971234,3,4
2001-04-06,4.474183082580566,4.599043858951499,4.390942368266407,4.593098177957718,8375955,4.474183082580566,-0.007910773905431712,-0.007942230082285513,0.04739335505495451,4,4
2001-04-09,4.536613941192627,4.542559918096675,4.408780306911329,4.441481851932029,10014127,4.536613941192627,0.013953577102180814,0.01385712217045392,0.03034390508767897,0,4
2001-04-10,4.611780643463135,4.641727477557724,4.554882193756186,4.593812602458911,15520940,4.611780643463135,0.016568899898664835,0.016433133293053227,0.019066417111859725,1,4
2001-04-11,4.611780643463135,4.68365280748003,4.575844858717339,4.62675406051043,14885141,4.611780643463135,0.0,0.0,0.02356022813083541,2,4
2001-04-12,4.686647415161133,4.734561995870003,4.5938128778798655,4.608786295824888,7384286,4.686647415161133,0.016233810210404487,0.016103450840713858,0.030638844404802072,3,4
2001-04-13,4.686647415161133,4.686647415161133,4.686647415161133,4.686647415161133,0,4.686647415161133,0.0,0.0,0.0,4,4
2001-04-16,4.686647415161133,4.686647415161133,4.686647415161133,4.686647415161133,0,4.686647415161133,0.0,0.0,0.0,0,4
2001-04-17,4.638731956481934,4.665684163134278,4.575844266993431,4.6447215008839065,9684843,4.638731956481934,-0.010223824076075028,-0.010276446339879201,0.019633512615121584,1,4
2001-04-18,4.776486873626709,4.869321699333594,4.6716738497768295,4.6716738497768295,15382974,4.776486873626709,0.029696675392567817,0.02926426896074746,0.042307715802165045,2,4
2001-04-19,4.752529144287109,4.8363794908844,4.731566483322138,4.8244007000775895,12822042,4.752529144287109,-0.005015763671807005,-0.005028384835282326,0.022151861953479398,3,4
2001-04-20,4.54889440536499,4.782478121577785,4.5369156084312,4.731568903450362,14614205,4.54889440536499,-0.04284765705580218,-0.043792712168787856,0.05412543109469414,4,4
2001-04-23,4.480015277862549,4.536913722169466,4.465041862236328,4.527929851151307,14251892,4.480015277862549,-0.015141949090136109,-0.015257758946407457,0.016096570233977744,0,4
2001-04-24,4.578839302062988,4.5848285497406005,4.456057941096085,4.480015526331817,14402202,4.578839302062988,0.022058858747372234,0.02181908185249976,0.028897875733824272,1,4
2001-04-25,4.524933815002441,4.581832542548742,4.450067349848145,4.5548806388742,9408295,4.524933815002441,-0.011772740536288295,-0.011842587984631387,0.029609707526133008,2,4
2001-04-26,4.641727924346924,4.716594422264365,4.557877256431274,4.581834547655363,15339944,4.641727924346924,0.025811230422255305,0.025483743877866876,0.03482260642476446,3,4
2001-04-27,4.7165937423706055,4.773492189352438,4.614775343660953,4.641727255245117,11321350,4.7165937423706055,0.016128868224049242,0.016000179916127358,0.03439319010610234,4,4
2001-04-30,4.797450065612793,4.821407356322228,4.710605072580262,4.716594320941952,7000415,4.797450065612793,0.017142948419710313,0.016997666107046307,0.02352187925643145,0,4
2001-05-01,4.797450065612793,4.797450065612793,4.797450065612793,4.797450065612793,0,4.797450065612793,0.0,0.0,0.0,1,5
2001-05-02,4.69563102722168,4.84536430658195,4.689642076543465,4.83039118672978,4470627,4.69563102722168,-0.02122357439860245,-0.021452032704284238,0.033205568249520076,2,5
2001-05-03,4.638731956481934,4.755523762012513,4.599801255550869,4.716593358344063,7704009,4.638731956481934,-0.01211744926504843,-0.012191464074894628,0.03385418147658532,3,5
2001-05-04,4.668679237365723,4.698626072385244,4.569855454684224,4.6626902865295445,21194813,4.668679237365723,0.00645591967044834,0.006435169480875186,0.02817826930806467,4,5
2001-05-07,4.668679237365723,4.668679237365723,4.668679237365723,4.668679237365723,0,4.668679237365723,0.0,0.0,0.0,0,5
2001-05-08,4.7165937423706055,4.782476358055585,4.6866469097103005,4.722582989997612,8352785,4.7165937423706055,0.010262967869242301,0.010210661191257488,0.020447336910902086,1,5
2001-05-09,4.728572845458984,4.746540887912342,4.6147759368672965,4.686647512155375,11362464,4.728572845458984,0.0025397784381484545,0.002536558651435311,0.028552838284602262,2,5
2001-05-10,4.863332748413086,4.905258081979177,4.716594378194443,4.716594378194443,14205698,4.863332748413086,0.02849906459271656,0.02810052062355462,0.03999998487403464,3,5
2001-05-11,4.797450065612793,4.899268476812224,4.770498150722513,4.818412732141383,9881833,4.797450065612793,-0.013546817832234659,-0.013639413167943829,0.026993056494573474,4,5
2001-05-14,4.782474994659424,4.797448109458378,4.7046139059172045,4.773490828517498,10314972,4.782474994659424,-0.0031214646840636018,-0.0031263466167846194,0.019732587072535612,0,5
2001-05-15,4.809426784515381,4.818410653181721,4.722581531690576,4.791459047182701,5711447,4.809426784515381,0.0056355317876317645,0.005619711587365134,0.02029168175246742,1,5
2001-05-16,4.809426784515381,4.809426784515381,4.686645462500124,4.773490715324929,13166993,4.809426784515381,0.0,0.0,0.026198124649641916,2,5
2001-05-17,4.896273612976074,4.941193565288245,4.86333215607374,4.86632707718884,14779264,4.896273612976074,0.018057625648925324,0.017896523254055125,0.016009889252015113,3,5
2001-05-18,4.932209968566895,4.93819921696652,4.857343471783549,4.881300762644727,11028223,4.932209968566895,0.007339531740134575,0.007312728446234673,0.0166460835336567,4,5
2001-05-21,4.8783063888549805,4.902263680945919,4.812423761289228,4.884295637562042,7378711,4.8783063888549805,-0.010928889900357786,-0.010989048933418134,0.018668330993491536,0,5
2001-05-22,4.818412780761719,4.908252993406979,4.815418156550656,4.893279277826312,10133752,4.818412780761719,-0.012277541285659166,-0.012353532929949599,0.019278665702174763,1,5
2001-05-23,4.803439140319824,4.893279051547968,4.788466019956909,4.809428685727654,7066693,4.803439140319824,-0.003107587731312478,-0.00311242630886945,0.021888644746403108,2,5
2001-05-24,4.80643367767334,4.857342877365487,4.79445488507732,4.797449508910665,5008184,4.80643367767334,0.0006234152793525016,0.0006232210367722389,0.013116818031577517,3,5
2001-05-25,4.7165937423706055,4.833385557410412,4.680657662083294,4.815417517266756,8522777,4.7165937423706055,-0.01869159991118896,-0.01886849564245162,0.03262958036096595,4,5
2001-05-28,4.779481410980225,4.806433320741488,4.71958804697316,4.743545333123462,4905810,4.779481410980225,0.01333328076248752,0.013245174870895136,0.018401028416881505,0,5
2001-05-29,4.79146146774292,4.800445340947752,4.7375573367258434,4.779482672873782,5765425,4.79146146774292,0.0025065599659352955,0.002503423784095897,0.013274352108500394,1,5
2001-05-30,4.794455528259277,4.857343528983946,4.737557073267444,4.764508988645822,10466346,4.794455528259277,0.0006248741717977957,0.0006246790192254751,0.02528443538810729,2,5
2001-05-31,4.821407318115234,4.842369984477707,4.755524694870703,4.773492737076061,10133176,4.821407318115234,0.00562144954668975,0.005605708164557471,0.01826197847330612,3,5
2001-06-01,4.785472869873047,4.812424792090505,4.752531697665655,4.812424792090505,10064417,4.785472869873047,-0.007453103600513655,-0.0074810167567356456,0.012602355593812904,4,6
2001-06-04,4.845365047454834,4.857343842430822,4.785471964362992,4.785471964362992,4423429,4.845365047454834,0.012515414716660178,0.012437744294183203,0.01501876483721013,0,6
2001-06-05,4.848360061645508,4.851354388868258,4.7675040114873966,4.851354388868258,7759214,4.848360061645508,0.0006181194113015209,0.0006179284541836893,0.01758789865280081,1,6
2001-06-06,4.839375019073486,4.875310801480144,4.827396226762845,4.851353216858862,6179453,4.839375019073486,-0.0018532127271446708,-0.0018549320503601775,0.009925552506268922,2,6
2001-06-07,4.812422752380371,4.878305366134047,4.812422752380371,4.839374960437088,9832308,4.812422752380371,-0.005569369306343885,-0.005584936068515582,0.013690113513217039,3,6
2001-06-08,4.851354122161865,4.887290505799816,4.821407581690939,4.836381000557746,9124002,4.851354122161865,0.00808976513175974,0.008057218394298788,0.01366466596996795,4,6
2001-06-11,4.833386898040772,4.863333441744674,4.809429603625105,4.812424228269223,11396282,4.833386898040772,-0.0037035482606836423,-0.0037104233756726688,0.011207948252104253,0,6
2001-06-12,4.731566905975342,4.848358714776991,4.731566905975342,4.848358714776991,9813030,4.731566905975342,-0.021065971794375415,-0.02129102564191603,0.024683537424812968,1,6
2001-06-13,4.803439140319824,4.815417933872819,4.752530233823249,4.77948214773916,7376362,4.803439140319824,0.015189943579518417,0.01507573151743938,0.013232467118674006,2,6
2001-06-14,4.79146146774292,4.79146146774292,4.746541209930674,4.776487751209475,6166622,4.79146146774292,-0.002493561847461412,-0.002496675950688123,0.009463787593008532,3,6
2001-06-15,4.758518218994141,4.803437865423276,4.689640991817677,4.773491335382991,12275392,4.758518218994141,-0.006875407215639728,-0.006899151725868484,0.024265583187316055,4,6
2001-06-18,4.617770195007324,4.713599350811792,4.602796777939382,4.701620557704907,12892997,4.617770195007324,-0.029578120227638394,-0.030024374437929553,0.02407287964645171,0,6
2001-06-19,4.668679237365723,4.686647278924903,4.626754203411184,4.644722244970364,29515500,4.668679237365723,0.011024594167427626,0.010964266317549544,0.012944944313134657,1,6
2001-06-20,4.686647415161133,4.710605002778237,4.530924879225973,4.67167429447878,9548628,4.686647415161133,0.003848664018637704,0.003841276859004061,0.039656389885448694,2,6
2001-06-21,4.67167329788208,4.716593244871816,4.656700180393906,4.707609077116304,13237490,4.67167329788208,-0.003195059485510243,-0.0032001745863417374,0.012861696514213542,3,6
2001-06-22,4.629749774932861,4.73156849976351,4.566862062499834,4.671675114730027,11572198,4.629749774932861,-0.008973984325535977,-0.009014493054783763,0.03606555989858774,4,6
2001-06-25,4.620763301849365,4.692635446991513,4.5878224469739335,4.620763301849365,10165850,4.620763301849365,-0.0019410278136741121,-0.0019429140493800374,0.022845914642296808,0,6
2001-06-26,4.477019786834717,4.611779618522855,4.459052047086368,4.608784995231464,17405385,4.477019786834717,-0.031108175343480204,-0.0316023093845228,0.034251130021297094,1,6
2001-06-27,4.486003875732422,4.539907985825103,4.4830089552306776,4.521939651864962,16727348,4.486003875732422,0.002006711903334457,0.002004701146559976,0.012692151892321495,2,6
2001-06-28,4.524933815002441,4.527928735199658,4.420120823238937,4.500976831525115,28072722,4.524933815002441,0.008678088639338055,0.008640650466727606,0.02439026358598993,3,6
2001-06-29,4.575843334197998,4.5788379571572175,4.471030044312551,4.563864545098567,22566625,4.575843334197998,0.011250887035466839,0.01118806655751401,0.024112544933981288,4,6
2001-07-02,4.722581386566162,4.725576009362918,4.530922852210972,4.557875051906846,14779285,4.722581386566162,0.03206797996590116,0.03156453694988386,0.04296103983694177,0,7
2001-07-03,4.67167329788208,4.737555906617866,4.611779936141564,4.722582491867085,16567025,4.67167329788208,-0.01077971653996157,-0.01083823863199886,0.027272760673297036,1,7
2001-07-04,4.527928352355957,4.626752089894422,4.500976450960241,4.611778679224569,17536950,4.527928352355957,-0.03076947730726165,-0.03125279786877181,0.027944078424882234,2,7
2001-07-05,4.444079399108887,4.5159515643441415,4.435095527085808,4.480015778989171,26094349,4.444079399108887,-0.01851817138481049,-0.01869177932881446,0.018230957318626603,3,7
2001-07-06,4.29733943939209,4.417125833134328,4.21049419245552,4.417125833134328,25558785,4.29733943939209,-0.03301920297513605,-0.033576642025024514,0.04907538907168112,4,7
2001-07-09,4.327286720275879,4.432100323382098,4.24044174944842,4.432100323382098,19800477,4.327286720275879,0.006968795764484836,0.006944625932062747,0.04519778486725068,0,7
2001-07-10,4.259509086608887,4.395066041082224,4.235410039255672,4.361930262126245,11639416,4.259509086608887,-0.015662847887895737,-0.015786806355328448,0.03769552424600882,1,7
2001-07-11,4.139013290405273,4.2595088186116765,4.090815198731342,4.2595088186116765,24046322,4.139013290405273,-0.028288658094997365,-0.02869649197577792,0.04123716464450672,2,7
2001-07-12,4.081778526306152,4.274571208915246,4.0365927740251335,4.190224391584917,24036767,4.081778526306152,-0.013828117979663879,-0.013924617036071474,0.05895527446351977,3,7
2001-07-13,4.081778526306152,4.081778526306152,4.081778526306152,4.081778526306152,0,4.081778526306152,0.0,0.0,0.0,4,7
2001-07-16,4.280596256256104,4.322769668469146,4.223360825675082,4.247459875650874,11613447,4.280596256256104,0.048708603043652765,0.04755950535623449,0.023537852174440786,0,7
2001-07-17,4.28360652923584,4.28360652923584,4.211309414260168,4.235408452585392,15455272,4.28360652923584,0.0007032368388717458,0.0007029896837115937,0.017167371917831985,1,7
2001-07-18,4.18721342086792,4.310721352563277,4.132990616088611,4.307709007744617,21115156,4.18721342086792,-0.022502792380680092,-0.02275984378212367,0.043002937336177105,2,7
2001-07-19,4.247460842132568,4.247460842132568,4.1360028975215295,4.172151331199741,12514280,4.247460842132568,0.014388428582214674,0.014285897481005514,0.026948226916820885,3,7
2001-07-20,4.172150135040283,4.235410249617536,4.1540757738722665,4.21733588844952,13491148,4.172150135040283,-0.017730759597650136,-0.017889832644447573,0.019579439608886348,4,7
2001-07-23,4.241436004638672,4.2775844370522496,4.142027441724229,4.154076819521527,11093870,4.241436004638672,0.016606753677554265,0.0164703694057592,0.0327272084106693,0,7
2001-07-24,4.277584075927734,4.277584075927734,4.193237541402347,4.217336593984123,8044230,4.277584075927734,0.008522602073809171,0.008486489736411924,0.02011489539826534,1,7
2001-07-25,4.093827247619629,4.262520855366054,4.08479021821388,4.2474588406682505,17351292,4.093827247619629,-0.04295808686548186,-0.04390809210940935,0.04351034634769782,2,7
2001-07-26,4.096839427947998,4.145037510721831,4.075752729356756,4.099851471722153,13871738,4.096839427947998,0.0007357858908483283,0.0007355153331166495,0.016999260251004015,3,7
2001-07-27,4.0245442390441895,4.1269654460652,3.9974328398103496,4.099853747809674,11011840,4.0245442390441895,-0.01764657614126197,-0.017804133280420995,0.03240394809509694,4,7
2001-07-30,4.105876922607422,4.154075010854736,4.063703520635634,4.069728505932713,13772087,4.105876922607422,0.02020916623904445,0.02000767121347851,0.022238701657291964,0,7
2001-07-31,4.214321136474609,4.214321136474609,4.075751611741716,4.1058753304597335,15318024,4.214321136474609,0.02641194948394121,0.026069176383185778,0.033998520502008044,1,7
2001-08-01,4.292645454406738,4.310719515616712,4.18721163655233,4.214323326410478,16215193,4.292645454406738,0.018585275159559655,0.018414679404286868,0.029496450092519166,2,8
2001-08-02,4.28360652923584,4.304692926126615,4.205284729434232,4.217334099086103,13395264,4.28360652923584,-0.0021056770858211005,-0.0021078971408427754,0.023638874199549596,3,8
2001-08-03,4.235408782958984,4.301681218278155,4.235408782958984,4.301681218278155,5992336,4.235408782958984,-0.011251674482215757,-0.011315453436186096,0.015647234709862096,4,8
2001-08-06,4.322768211364746,4.322768211364746,4.226371744932955,4.23842141537,12846658,4.322768211364746,0.02062597328438498,0.020416138358191685,0.02280832644392017,0,8
2001-08-07,4.280596256256104,4.301682962362625,4.23239815630452,4.295657975602457,6151015,4.280596256256104,-0.009755775245540499,-0.00980367460571718,0.01637010590671833,1,8
2001-08-08,4.205284595489502,4.283606392796441,4.175160574276356,4.280594050479421,10294708,4.205284595489502,-0.017593731400510904,-0.017750340706228173,0.02597404736676053,2,8
2001-08-09,4.120938301086426,4.184198697889165,4.10286424373882,4.166124341520029,11110129,4.120938301086426,-0.020057214318751293,-0.020261090979721768,0.019823822899932973,3,8
2001-08-10,4.096839427947998,4.199260279087015,4.066715700969732,4.126963154926264,11806069,4.096839427947998,-0.005847909232728488,-0.005865075210025948,0.03259253605696514,4,8
2001-08-13,4.1179280281066895,4.14503942480872,4.069729923076045,4.14503942480872,9175744,4.1179280281066895,0.005147529096412251,0.005134325858497841,0.01850479101958543,0,8
2001-08-14,4.247460842132568,4.265535208482522,4.145039931185658,4.157089608426192,15467127,4.247460842132568,0.031455822720008575,0.03097122442007111,0.029069750665199727,1,8
2001-08-15,4.247460842132568,4.247460842132568,4.247460842132568,4.247460842132568,0,4.247460842132568,0.0,0.0,0.0,2,8
2001-08-16,4.142025470733643,4.205285571132071,4.111901442531605,4.202272929094633,13353765,4.142025470733643,-0.02482315324795048,-0.025136443147732813,0.02271069234163651,3,8
2001-08-17,4.0396037101745605,4.181185295418074,4.009479688698389,4.16913562702331,24444191,4.0396037101745605,-0.024727457926747354,-0.025038316714072778,0.04282490997614375,4,8
2001-08-20,4.036592483520508,4.057679186335526,3.964295344878263,4.009481093907364,7829332,4.036592483520508,-0.0007454262522009758,-0.000745704220494871,0.02355622710550856,0,8
2001-08-21,4.06671667098999,4.102865092181967,4.024542964726433,4.051654355375813,9272204,4.06671667098999,0.007462776485975597,0.0074350677402602455,0.019461123447307525,1,8
2001-08-22,4.163115501403809,4.217338317111847,4.0516569265183655,4.096843004970772,17058560,4.163115501403809,0.023704338957636573,0.023427753439672117,0.040892255587852346,2,8
2001-08-23,4.217335224151611,4.223359910584763,4.151062776322263,4.202273209047172,11028338,4.217335224151611,0.01302383340782165,0.012939752539453736,0.017416535995283852,3,8
2001-08-24,4.277584075927734,4.2866214075344375,4.217336593984123,4.223361282374152,13426875,4.277584075927734,0.014286000181131797,0.014184916860638197,0.016428570972766808,4,8
2001-08-27,4.295660495758057,4.392056752214474,4.274574076302292,4.292648449143321,6677689,4.295660495758057,0.004225847934129057,0.004216944114060673,0.027484065971272193,0,8
2001-08-28,4.217335224151611,4.355904806243458,4.19624852261402,4.322768731839565,10122190,4.217335224151611,-0.018233580536402005,-0.018401860974698658,0.03804738512722348,1,8
2001-08-29,4.262519836425781,4.319754940356788,4.157086655809248,4.193235063812652,10902717,4.262519836425781,0.010714019605415626,0.010657031186025354,0.03913035690998199,2,8
2001-08-30,4.145039081573486,4.304695104378441,4.145039081573486,4.250472315464367,7206232,4.145039081573486,-0.02756133915163317,-0.02794827915653565,0.038517374544113546,3,8
2001-08-31,4.277584075927734,4.277584075927734,4.105878363660286,4.154076468823838,11372582,4.277584075927734,0.03197677796174925,0.031476164831148574,0.04181948344772141,4,8
2001-09-03,4.151061534881592,4.277581407247804,4.139011866597372,4.277581407247804,7857258,4.151061534881592,-0.029578037228573217,-0.030024288909085494,0.033478894266700567,0,9
2001-09-04,4.232398986816406,4.244448364657904,4.142027456918427,4.184200877407042,10226088,4.232398986816406,0.01959437393334973,0.019404875589093228,0.024727240175195668,1,9
2001-09-05,4.126964569091797,4.2384227858321655,4.1149151937802015,4.184199998886742,10754842,4.126964569091797,-0.024911266176234625,-0.02522680307534645,0.03001461421091953,2,9
2001-09-06,4.021530628204346,4.1721498973273,3.9763448773696175,4.169137254786271,14801830,4.021530628204346,-0.025547575978015602,-0.02587958213755357,0.049242464121273276,3,9
2001-09-07,3.9160969257354736,4.057678847808914,3.8980225678274367,4.0275551173098885,21955297,3.9160969257354736,-0.0262173068456647,-0.02656710787623456,0.040958274921035556,4,9
2001-09-10,3.882962465286255,3.961284316731575,3.750417218567869,3.9191108970988338,16901526,3.882962465286255,-0.008461093041765233,-0.008497091289668694,0.0562249706831892,0,9
2001-09-11,3.747404098510742,3.934171490854374,3.584735155428417,3.901035412943793,24006998,3.747404098510742,-0.034911068027931424,-0.03553502440538229,0.09747898248404782,1,9
2001-09-12,3.672094583511353,3.7684907798032152,3.512438570291464,3.747404373508284,22178842,3.672094583511353,-0.020096448906942843,-0.020301129412797464,0.07289870111251628,2,9
2001-09-13,3.638957262039185,3.6871553437463183,3.578709510394511,3.6479942902262046,20507845,3.638957262039185,-0.009024092576744414,-0.009065056326832256,0.030303055622933853,3,9
2001-09-14,3.358805656433105,3.693180200152959,3.328682227748696,3.611845746618944,19750630,3.358805656433105,-0.0769867809464434,-0.08011172274700218,0.10950218358656172,4,9
2001-09-17,3.4642410278320312,3.470265417289604,3.169027106046166,3.3136217226994806,18926998,3.4642410278320312,0.03139073295204997,0.030908117672939352,0.09505703206788849,0,9
